0,0.0
1,0.375
2,0.375
3,2.375
4,1.5
5,0.0
6,1.625
7,1.5
8,0.0
9,0.375
10,1.5
11,0.0
12,0.375
13,1.5
14,0.0
15,0.0
16,0.75
17,0.375
18,2.375
19,1.5
20,0.0
21,0.75
22,0.375
23,1.625
24,1.5
25,0.0
26,0.375
27,1.5
28,0.0
29,0.375
30,1.5
31,0.0
32,0.0
33,0.75
34,0.375
35,1.625
36,1.5
37,0.0
38,0.75
39,0.375
40,2.0
41,1.5
42,0.0
43,0.375
44,1.5
45,0.0
46,0.375
47,1.5
48,0.0
49,0.0
50,0.0
51,0.75
52,0.375
53,1.625
54,1.5
55,0.0
56,0.75
57,0.375
58,2.0
59,1.5
60,0.0
61,0.375
62,1.5
63,0.0
64,0.375
65,1.5
66,0.0
67,0.0
68,0.75
69,0.375
70,1.625
71,1.5
72,0.0
73,0.75
74,0.375
75,2.0
76,1.5
77,0.0
78,0.375
79,1.5
80,0.0
81,0.375
82,1.5
83,0.0
84,0.0
85,0.75
86,1.625
87,1.5
88,0.0
89,0.75
90,1.625
91,1.5
92,0.0
93,0.75
94,0.53033008589
95,1.5
96,0.0
97,0.75
98,1.625
99,1.5
100,0.0
101,0.53033008589
102,1.5
103,0.0
104,0.0
105,0.75
106,0.375
107,2.0
108,1.5
109,0.0
110,0.75
111,0.375
112,2.375
113,1.5
114,0.0
115,0.375
116,1.5
117,0.0
118,0.375
119,1.5
120,0.0
121,0.0
122,1.25
123,1.5
124,0.0
125,0.375
126,0.375
127,2.375
128,1.5
129,0.0
130,0.375
131,1.5
132,0.0
133,0.375
134,1.5
135,0.0
136,0.0
137,0.75
138,0.53033008589
139,1.5
140,0.0
141,0.75
142,1.25
143,1.5
144,0.0
145,0.75
146,2.0
147,1.5
148,0.0
149,0.75
150,1.625
151,1.5
152,0.0
153,0.53033008589
154,1.5
155,0.0
156,0.0
157,0.75
158,0.375
159,2.0
160,1.5
161,0.0
162,0.75
163,0.375
164,1.625
165,1.5
166,0.0
167,0.375
168,1.5
169,0.0
170,0.375
171,1.5
172,0.0
173,0.0
174,1.625
175,0.0
176,0.375
177,0.375
178,2.375
179,0.0
180,0.375
181,0.0
182,0.375
183,0.0
184,0.0
185,0.0
186,0.75
187,0.53033008589
188,0.0
189,0.75
190,1.625
191,0.0
192,0.75
193,1.625
194,0.0
195,0.75
196,1.625
197,0.0
198,0.53033008589
199,0.0
200,0.0
201,0.0
202,0.75
203,0.375
204,2.375
205,1.5
206,0.0
207,0.75
208,0.375
209,1.625
210,1.5
211,0.0
212,0.375
213,1.5
214,0.0
215,0.375
216,1.5
217,0.0
218,0.0
219,0.75
220,0.375
221,2.0
222,1.5
223,0.0
224,0.75
225,0.375
226,2.375
227,1.5
228,0.0
229,0.375
230,1.5
231,0.0
232,0.375
233,1.5
234,0.0
235,0.0
236,0.75
237,0.375
238,2.0
239,1.5
240,0.0
241,0.75
242,0.375
243,1.625
244,1.5
245,0.0
246,0.375
247,1.5
248,0.0
249,0.375
250,1.5
251,0.0
252,0.0
253,0.75
254,0.375
255,2.0
256,1.5
257,0.0
258,0.75
259,0.375
260,1.625
261,1.5
262,0.0
263,0.375
264,1.5
265,0.0
266,0.375
267,1.5
268,0.0
269,0.0
270,0.75
271,0.375
272,2.0
273,1.5
274,0.0
275,0.75
276,0.375
277,1.625
278,1.5
279,0.0
280,0.375
281,1.5
282,0.0
283,0.375
284,1.5
285,0.0
286,0.0
287,0.75
288,1.625
289,1.5
290,0.0
291,0.75
292,1.625
293,1.5
294,0.0
295,0.75
296,1.625
297,1.5
298,0.0
299,0.75
300,0.53033008589
301,1.5
302,0.0
303,0.53033008589
304,1.5
305,0.0
306,0.0
307,0.0
308,0.75
309,0.375
310,1.625
311,1.5
312,0.0
313,0.75
314,0.375
315,1.625
316,1.5
317,0.0
318,0.375
319,1.5
320,0.0
321,0.375
322,1.5
323,0.0
324,0.0
325,0.75
326,0.375
327,1.625
328,1.5
329,0.0
330,0.75
331,0.375
332,2.0
333,1.5
334,0.0
335,0.375
336,1.5
337,0.0
338,0.375
339,1.5
340,0.0
341,0.0
342,0.375
343,0.375
344,2.375
345,1.5
346,0.0
347,1.625
348,1.5
349,0.0
350,0.375
351,1.5
352,0.0
353,0.375
354,1.5
355,0.0
356,0.0
357,0.0
358,0.75
359,0.375
360,1.625
361,0.0
362,0.75
363,0.375
364,1.625
365,0.0
366,0.375
367,0.0
368,0.375
369,0.0
370,0.0
371,0.75
372,0.375
373,2.0
374,1.5
375,0.0
376,0.75
377,0.375
378,1.625
379,1.5
380,0.0
381,0.375
382,1.5
383,0.0
384,0.375
385,1.5
386,0.0
387,0.0
388,0.0
389,0.375
390,0.375
391,2.375
392,0.0
393,2.0
394,0.0
395,0.375
396,0.0
397,0.375
398,0.0
399,0.0
400,0.75
401,0.375
402,2.0
403,1.5
404,0.0
405,0.75
406,0.375
407,1.625
408,1.5
409,0.0
410,0.375
411,1.5
412,0.0
413,0.375
414,1.5
415,0.0
416,0.0
417,0.375
418,0.375
419,2.375
420,1.5
421,0.0
422,2.0
423,1.5
424,0.0
425,0.375
426,1.5
427,0.0
428,0.375
429,1.5
430,0.0
431,0.0
432,0.375
433,0.375
434,2.375
435,1.5
436,0.0
437,1.25
438,1.5
439,0.0
440,0.375
